,nc,ar,y
2023-04-13,83.26000213623047,81.16352729790904,82.16000366210938
2023-04-14,82.16000366210938,81.33564380850102,82.5199966430664
2023-04-17,82.5199966430664,81.58828500821245,80.83000183105469
2023-04-18,80.83000183105469,81.51006585361527,80.86000061035156
2023-04-19,80.86000061035156,81.36526981833164,79.16000366210938
2023-04-20,79.16000366210938,80.43782702090317,77.29000091552734
2023-04-21,77.29000091552734,79.31754766024679,77.87000274658203
2023-04-24,77.87000274658203,78.58628365025181,78.76000213623047
2023-04-25,78.76000213623047,78.4605618514662,77.06999969482422
2023-04-26,77.06999969482422,77.65226504208142,74.30000305175781
2023-04-27,74.30000305175781,76.33263463761392,74.76000213623047
2023-04-28,74.76000213623047,75.87544471693337,76.77999877929688
2023-05-01,76.77999877929688,76.08538501585392,75.66000366210938
2023-05-02,75.66000366210938,75.54489315851387,71.66000366210938
2023-05-03,71.66000366210938,73.95738460076915,68.5999984741211
2023-05-04,68.5999984741211,72.32982446848253,68.55999755859375
2023-05-05,68.55999755859375,71.24224880554463,71.33999633789062
2023-05-08,71.33999633789062,70.912073075935,73.16000366210938
2023-05-09,73.16000366210938,70.95073450061645,73.70999908447266
2023-05-10,73.70999908447266,71.39557440755502,72.55999755859375
2023-05-11,72.55999755859375,71.8313751253808,70.87000274658203
2023-05-12,70.87000274658203,71.89192135298214,70.04000091552734
2023-05-15,70.04000091552734,71.48174893454592,71.11000061035156
2023-05-16,71.11000061035156,71.31915261643917,70.86000061035156
2023-05-17,70.86000061035156,70.90114320212007,72.83000183105469
2023-05-18,72.83000183105469,71.2305454239632,71.86000061035156
2023-05-19,71.86000061035156,71.30104648641665,71.55000305175781
2023-05-22,71.55000305175781,71.46041087032586,71.98999786376953
2023-05-23,71.98999786376953,71.62417332435987,72.91000366210938
2023-05-24,72.91000366210938,72.14774601025822,74.33999633789062
2023-05-25,74.33999633789062,72.63908079368608,71.83000183105469
2023-05-26,71.83000183105469,72.29509354061432,72.66999816894531
2023-05-30,72.66999816894531,72.47949083336364,69.45999908447266
2023-05-31,69.45999908447266,71.5925775983273,68.08999633789062
2023-06-01,68.08999633789062,70.50528337084108,70.0999984741211
2023-06-02,70.0999984741211,70.07982663423806,71.73999786376953
2023-06-05,71.73999786376953,70.474206198784,72.1500015258789
2023-06-06,72.1500015258789,70.51492914560899,71.73999786376953
2023-06-07,71.73999786376953,70.78120469474386,72.52999877929688
2023-06-08,72.52999877929688,71.59199919980583,71.29000091552734
2023-06-09,71.29000091552734,71.6362312036889,70.16999816894531
2023-06-12,70.16999816894531,71.16135936590561,67.12000274658203
2023-06-13,67.12000274658203,69.79989520681141,69.41999816894531
2023-06-14,69.41999816894531,69.69387570717734,68.2699966430664
2023-06-15,68.2699966430664,68.96588239221927,70.62000274658203
2023-06-16,70.62000274658203,69.20774626640673,71.77999877929688
2023-06-20,71.77999877929688,69.67658501600897,70.5
2023-06-21,70.5,70.11049243924701,72.52999877929688
2023-06-22,72.52999877929688,70.80432742102779,69.51000213623047
2023-06-23,69.51000213623047,70.63444198993082,69.16000366210938
2023-06-26,69.16000366210938,70.23617629304206,69.37000274658203
2023-06-27,69.37000274658203,69.83876710787254,67.69999694824219
2023-06-28,67.69999694824219,69.20286604339935,69.55999755859375
2023-06-29,69.55999755859375,68.93816722153502,69.86000061035156
2023-06-30,69.86000061035156,69.12190981865164,70.63999938964844
2023-07-03,70.63999938964844,69.51211641470906,69.79000091552734
2023-07-05,69.79000091552734,69.43431140157836,71.79000091552734
2023-07-06,71.79000091552734,70.36805352506858,71.80000305175781
2023-07-07,71.80000305175781,70.80733768821588,73.86000061035156
2023-07-10,73.86000061035156,71.76917455261517,72.98999786376953
2023-07-11,72.98999786376953,72.05989494610384,74.83000183105469
2023-07-12,74.83000183105469,73.12172334975774,75.75
2023-07-13,75.75,73.94106328145104,76.88999938964844
2023-07-14,76.88999938964844,74.99493491076569,75.41999816894531
2023-07-17,75.41999816894531,75.03112556618106,74.1500015258789
2023-07-18,74.1500015258789,74.95456355535839,75.75
2023-07-19,75.75,75.28965282777287,75.3499984741211
2023-07-20,75.3499984741211,75.27399728890317,75.62999725341797
2023-07-21,75.62999725341797,75.10397450454893,77.06999969482422
2023-07-24,77.06999969482422,75.56112092660179,78.73999786376953
2023-07-25,78.73999786376953,76.62817352929899,79.62999725341797
2023-07-26,79.62999725341797,77.43609928749798,78.77999877929688
2023-07-27,78.77999877929688,77.86810919540606,80.08999633789062
2023-07-28,80.08999633789062,78.73001482545145,80.58000183105469
2023-07-31,80.58000183105469,79.42822572849383,81.80000305175781
2023-08-01,81.80000305175781,80.13931232283801,81.37000274658203
2023-08-02,81.37000274658203,80.37174565770596,79.48999786376953
2023-08-03,79.48999786376953,80.17461121708735,81.55000305175781
