,nc,ar,y
2023-03-20,4.069499969482422,4.067478373846716,3.975500106811523
2023-03-21,4.010499954223633,4.011900422873288,4.018499851226807
2023-03-22,3.8564999103546143,3.862061473724453,4.06850004196167
2023-03-23,3.885499954223633,3.8789500058099184,4.145999908447266
2023-03-24,3.9135000705718994,3.9061944519411584,4.101500034332275
2023-03-27,3.975500106811523,3.969400027073621,4.104499816894531
2023-03-28,4.018499851226807,4.01631742130018,4.111999988555908
2023-03-29,4.06850004196167,4.06632679626893,4.114999771118164
2023-03-30,4.145999908447266,4.142272536519913,4.090499877929688
2023-03-31,4.101500034332275,4.104310940536427,4.104499816894531
2023-04-03,4.104499816894531,4.1038086388210715,4.059500217437744
2023-04-04,4.111999988555908,4.109140738331241,3.983500003814697
2023-04-05,4.114999771118164,4.111883275197996,3.997999906539917
2023-04-06,4.090499877929688,4.089552963511241,4.026000022888184
2023-04-10,4.104499816894531,4.101108612719923,3.986500024795532
2023-04-11,4.059500217437744,4.059067516653674,4.024499893188477
2023-04-12,3.983500003814697,3.984548118920401,4.084499835968018
2023-04-13,3.997999906539917,3.9931218477178523,4.124000072479248
2023-04-14,4.026000022888184,4.02013113822626,4.107500076293945
2023-04-17,3.986500024795532,3.9861581111800906,4.065999984741211
2023-04-18,4.024499893188477,4.020709978629464,4.089499950408936
2023-04-19,4.084499835968018,4.0790861384455575,4.072000026702881
2023-04-20,4.124000072479248,4.120805966001855,4.021999835968018
2023-04-21,4.107500076293945,4.108905742238018,3.9800000190734863
2023-04-24,4.065999984741211,4.067720999277074,3.953000068664551
2023-04-25,4.089499950408936,4.08587783071797,3.845999956130981
2023-04-26,4.072000026702881,4.070091565203892,3.849999904632568
2023-04-27,4.021999835968018,4.022508134672892,3.864500045776367
2023-04-28,3.9800000190734863,3.9796794711451895,3.869999885559082
2023-05-01,3.953000068664551,3.9508257858167344,3.9170000553131104
2023-05-02,3.845999956130981,3.848147413155222,3.848000049591065
2023-05-03,3.849999904632568,3.845916274886646,3.8315000534057617
2023-05-04,3.864500045776367,3.8597406727278667,3.849999904632568
2023-05-05,3.869999885559082,3.867418654959016,3.871500015258789
2023-05-08,3.9170000553131104,3.9138125026305293,3.9179999828338623
2023-05-09,3.848000049591065,3.8513605665066906,3.888999938964844
2023-05-10,3.8315000534057617,3.8314715456825295,3.828000068664551
2023-05-11,3.849999904632568,3.846702097777849,3.697499990463257
2023-05-12,3.871500015258789,3.8681859545013735,3.7165000438690186
2023-05-15,3.9179999828338623,3.914892656475427,3.737499952316284
2023-05-16,3.888999938964844,3.8906960396190806,3.6545000076293945
2023-05-17,3.828000068664551,3.8309859663257497,3.743000030517578
2023-05-18,3.697499990463257,3.7023930891420966,3.68149995803833
2023-05-19,3.7165000438690186,3.7111612590713507,3.722500085830689
2023-05-22,3.737499952316284,3.73159428956483,3.674000024795532
2023-05-23,3.6545000076293945,3.6566792157968577,3.641499996185303
2023-05-24,3.743000030517578,3.736785471627532,3.553499937057495
2023-05-25,3.68149995803833,3.683056567355908,3.5804998874664307
2023-05-26,3.722500085830689,3.7193271299920756,3.673500061035156
2023-05-30,3.674000024795532,3.675676090182727,3.6579999923706055
2023-05-31,3.641499996185303,3.6416607565550145,3.63100004196167
2023-06-01,3.553499937057495,3.5562156148932424,3.7065000534057617
2023-06-02,3.5804998874664307,3.5758210272890896,3.722500085830689
2023-06-05,3.673500061035156,3.6656058354786563,3.762500047683716
2023-06-06,3.6579999923706055,3.6585864710997216,3.766999959945679
2023-06-07,3.63100004196167,3.6338023989351083,3.754499912261963
2023-06-08,3.7065000534057617,3.7020289040577627,3.796499967575073
2023-06-09,3.722500085830689,3.7207044623139254,3.7890000343322754
2023-06-12,3.762500047683716,3.7607993489313376,3.750499963760376
2023-06-13,3.766999959945679,3.767365587328025,3.828500032424927
2023-06-14,3.754499912261963,3.755002199294175,3.865999937057495
2023-06-15,3.796499967575073,3.793351284686034,3.8965001106262207
2023-06-16,3.7890000343322754,3.788259979144536,3.884500026702881
2023-06-20,3.750499963760376,3.7517964224198685,3.878499984741211
2023-06-21,3.828500032424927,3.822770216293581,3.91100001335144
2023-06-22,3.865999937057495,3.8626651097231393,3.888499975204468
2023-06-23,3.8965001106262207,3.895239427658095,3.805999994277954
2023-06-26,3.884500026702881,3.885897387155011,3.786499977111816
2023-06-27,3.878499984741211,3.878255485632171,3.7815001010894775
2023-06-28,3.91100001335144,3.907664991606091,3.7204999923706055
2023-06-29,3.888499975204468,3.8881483901918092,3.677500009536743
2023-06-30,3.805999994277954,3.80912303392754,3.740999937057495
2023-07-03,3.786499977111816,3.7849153796049393,3.7790000438690186
2023-07-05,3.7815001010894775,3.77797361386732,3.753499984741211
2023-07-06,3.7204999923706055,3.720909162088531,3.7200000286102295
2023-07-07,3.677500009536743,3.677529127440656,3.766999959945679
2023-07-10,3.740999937057495,3.734530058570531,3.7715001106262207
2023-07-11,3.7790000438690186,3.774919747224753,3.753499984741211
2023-07-12,3.753499984741211,3.755150133923873,3.8420000076293945
2023-07-13,3.7200000286102295,3.722042213466168,3.929500102996826
2023-07-14,3.766999959945679,3.762839851900302,3.921999931335449
2023-07-17,3.7715001106262207,3.7696044459675737,3.8320000171661377
2023-07-18,3.753499984741211,3.7540068032215475,3.815999984741211
2023-07-19,3.8420000076293945,3.8365319130119793,3.799499988555908
2023-07-20,3.929500102996826,3.9242181830574605,3.817500114440918
2023-07-21,3.921999931335449,3.9238411689565478,3.802999973297119
2023-07-24,3.8320000171661377,3.838234542834018,3.8405001163482666
2023-07-25,3.815999984741211,3.815123147999112,3.901999950408936
2023-07-26,3.799499988555908,3.796458358621091,3.890500068664551
2023-07-27,3.817500114440918,3.813304327047026,3.8635001182556152
2023-07-28,3.802999973297119,3.8019834907920385,3.9170000553131104
2023-07-31,3.8405001163482666,3.837118886485862,3.994499921798706
2023-08-01,3.901999950408936,3.8976199557275866,3.8935000896453857
2023-08-02,3.890500068664551,3.8909983258879417,3.827500104904175
2023-08-03,3.8635001182556152,3.865123054771068,3.875999927520752
2023-08-04,3.9170000553131104,3.9127137955137856,3.8450000286102295
2023-08-07,3.994499921798706,3.9884524387970632,3.812999963760376
2023-08-08,3.8935000896453857,3.8988048162212294,3.747999906539917
2023-08-09,3.827500104904175,3.8304716381079937,3.767499923706055
2023-08-10,3.875999927520752,3.869592385119945,3.750999927520752
2023-08-11,3.8450000286102295,3.842709023261881,3.714499950408936
2023-08-14,3.812999963760376,3.813006873348567,3.724499940872192
2023-08-15,3.747999906539917,3.7495145712683824,3.661499977111816
2023-08-16,3.767499923706055,3.7631548952562874,3.65149998664856
2023-08-17,3.750999927520752,3.7488976061125556,3.685499906539917
2023-08-18,3.714499950408936,3.7146118116981506,3.6989998817443848
2023-08-21,3.724499940872192,3.7222672303518864,3.711999893188477
2023-08-22,3.661499977111816,3.66247680253751,3.750499963760376
2023-08-23,3.65149998664856,3.649733763475503,3.803499937057495
2023-08-24,3.685499906539917,3.6810168709397253,3.767499923706055
2023-08-25,3.6989998817443848,3.6964130268290876,3.759999990463257
2023-08-28,3.711999893188477,3.710992298262789,3.753999948501587
2023-08-29,3.750499963760376,3.748202663100601,3.7929999828338623
2023-08-30,3.803499937057495,3.8003447471503886,3.785000085830689
2023-08-31,3.767499923706055,3.769727845782547,3.7725000381469727
2023-09-01,3.759999990463257,3.760277455264229,3.8125
2023-09-05,3.753999948501587,3.75259168225608,3.811000108718872
2023-09-06,3.7929999828338623,3.78865238518449,3.748500108718872
2023-09-07,3.785000085830689,3.7841333147824945,3.7260000705718994
2023-09-08,3.7725000381469727,3.7723781647043433,3.680500030517578
2023-09-11,3.8125,3.809021973783165,3.7699999809265137
2023-09-12,3.811000108718872,3.8095532422415492,3.752000093460083
2023-09-13,3.748500108718872,3.750932863892915,3.75600004196167
2023-09-14,3.7260000705718994,3.725387470366804,3.7825000286102295
2023-09-15,3.680500030517578,3.679653914202794,3.763499975204468
2023-09-18,3.7699999809265137,3.7618499659326505,3.741499900817871
2023-09-19,3.752000093460083,3.7512650134623295,3.71399998664856
2023-09-20,3.75600004196167,3.7556993244712533,3.746500015258789
2023-09-21,3.7825000286102295,3.780725552122987,3.6665000915527344
2023-09-22,3.763499975204468,3.763357665775012,3.6654999256134033
2023-09-25,3.741499900817871,3.7418226697003036,3.649499893188477
2023-09-26,3.71399998664856,3.713838983793935,3.625
2023-09-27,3.746500015258789,3.7424104259498527,3.627000093460083
2023-09-28,3.6665000915527344,3.668958511716214,3.694499969482422
2023-09-29,3.6654999256134033,3.663886849844185,3.7260000705718994
2023-10-02,3.649499893188477,3.6478693915266893,3.631999969482422
2023-10-03,3.625,3.624028236201466,3.615499973297119
2023-10-04,3.627000093460083,3.6253351666417775,3.5840001106262207
2023-10-05,3.694499969482422,3.6892345440019807,3.546999931335449
2023-10-06,3.7260000705718994,3.723935589941121,3.624500036239624
2023-10-09,3.631999969482422,3.6379763564782874,3.642499923706055
2023-10-10,3.615499973297119,3.6159841626370053,3.631999969482422
2023-10-11,3.5840001106262207,3.582808107535709,3.614000082015991
2023-10-12,3.546999931335449,3.54614165968629,3.594000101089477
2023-10-13,3.624500036239624,3.618238686125406,3.5799999237060547
2023-10-16,3.642499923706055,3.640458259626831,3.586999893188477
2023-10-17,3.631999969482422,3.633398040147461,3.575500011444092
2023-10-18,3.614000082015991,3.615583650205122,3.5820000171661377
2023-10-19,3.594000101089477,3.5940541075199794,3.5915000438690186
2023-10-20,3.5799999237060547,3.5789549613880993,3.5420000553131104
2023-10-23,3.586999893188477,3.5847906993931056,3.572999954223633
2023-10-24,3.575500011444092,3.574668021529466,3.609999895095825
2023-10-25,3.5820000171661377,3.58058477326859,3.572000026702881
2023-10-26,3.5915000438690186,3.589978737521255,3.56850004196167
2023-10-27,3.5420000553131104,3.543852018420703,3.634000062942505
2023-10-30,3.572999954223633,3.570211929028306,3.649499893188477
2023-10-31,3.609999895095825,3.6064343488245503,3.641499996185303
2023-11-01,3.572000026702881,3.5736046935051853,3.6449999809265137
2023-11-02,3.56850004196167,3.5686544338504356,3.6670000553131104
2023-11-03,3.634000062942505,3.629093563658343,3.674499988555908
2023-11-06,3.649499893188477,3.6478133979189176,3.7095000743865967
2023-11-07,3.641499996185303,3.6425586872765314,3.670000076293945
2023-11-08,3.6449999809265137,3.644882895145946,3.628000020980835
2023-11-09,3.6670000553131104,3.664724448042097,3.634999990463257
2023-11-10,3.674499988555908,3.673132607220435,3.5834999084472656
2023-11-13,3.7095000743865967,3.7070314588210325,3.662499904632568
2023-11-14,3.670000076293945,3.6717077880836397,3.682499885559082
2023-11-15,3.628000020980835,3.629458992466786,3.7174999713897705
2023-11-16,3.634999990463257,3.632502204504463,3.704499959945679
2023-11-17,3.5834999084472656,3.583707168734721,3.737499952316284
2023-11-20,3.662499904632568,3.6562346622762774,3.8125
2023-11-21,3.682499885559082,3.680170262421832,3.814500093460083
