,nc,ar,y
2023-01-03,3.805500030517578,3.8068534758550667,3.766000032424927
2023-01-04,3.766000032424927,3.768462400164715,3.739500045776367
2023-01-05,3.739500045776367,3.7411080078527172,3.818000078201294
2023-01-06,3.818000078201294,3.811700093001909,3.908499956130981
2023-01-09,3.908499956130981,3.8999827814035544,4.018499851226807
2023-01-10,4.018499851226807,4.009878696961379,4.066999912261963
2023-01-11,4.066999912261963,4.064482468685393,4.1545000076293945
2023-01-12,4.1545000076293945,4.150191405978255,4.185999870300293
2023-01-13,4.185999870300293,4.18509118506332,4.207499980926514
2023-01-17,4.207499980926514,4.207193981313664,4.215000152587891
2023-01-18,4.215000152587891,4.215673958832336,4.228499889373779
2023-01-19,4.228499889373779,4.22780244266829,4.226500034332275
2023-01-20,4.226500034332275,4.2264685911020905,4.248499870300293
2023-01-23,4.248499870300293,4.24678740644737,4.254000186920166
2023-01-24,4.254000186920166,4.253104071228522,4.245500087738037
2023-01-25,4.245500087738037,4.245761950902338,4.239999771118164
2023-01-26,4.239999771118164,4.24037789794885,4.267000198364258
2023-01-27,4.267000198364258,4.264652573296787,4.223999977111816
2023-01-30,4.223999977111816,4.225988241298787,4.203499794006348
2023-01-31,4.203499794006348,4.205052903695814,4.228499889373779
2023-02-01,4.228499889373779,4.226382712729317,4.111000061035156
2023-02-02,4.111000061035156,4.117386753454569,4.093999862670898
2023-02-03,4.093999862670898,4.095793648508925,4.063000202178955
2023-02-06,4.063000202178955,4.063875991847149,4.043499946594238
2023-02-07,4.043499946594238,4.0426712856934115,4.088500022888184
2023-02-08,4.088500022888184,4.084528399066013,4.043499946594238
2023-02-09,4.043499946594238,4.045059757398455,4.105500221252441
2023-02-10,4.105500221252441,4.101473714670982,4.027500152587891
2023-02-13,4.027500152587891,4.032081794572224,4.086999893188477
2023-02-14,4.086999893188477,4.083138349874504,4.110000133514404
2023-02-15,4.110000133514404,4.107493779503406,4.052000045776367
2023-02-16,4.052000045776367,4.054851455920307,4.165500164031982
2023-02-17,4.165500164031982,4.158880162824861,4.113999843597412
2023-02-21,4.113999843597412,4.11577000346649,4.234499931335449
2023-02-22,4.234499931335449,4.226456333269677,4.202499866485596
2023-02-23,4.202499866485596,4.204413754721207,4.072999954223633
2023-02-24,4.072999954223633,4.082309223956554,3.954999923706055
2023-02-27,3.954999923706055,3.965278845721283,4.008999824523926
2023-02-28,4.008999824523926,4.003791024483197,4.097499847412109
2023-03-01,4.097499847412109,4.086800949530576,4.168000221252441
2023-03-02,4.168000221252441,4.160534786016377,4.084000110626221
2023-03-03,4.084000110626221,4.090772098771465,4.078000068664551
2023-03-06,4.078000068664551,4.081044213621982,4.100500106811523
2023-03-07,4.100500106811523,4.098658520662465,3.986500024795532
2023-03-08,3.986500024795532,3.9923169095022244,4.041500091552734
2023-03-09,4.041500091552734,4.038433278679638,4.054500102996826
2023-03-10,4.054500102996826,4.051658795348278,4.045499801635742
2023-03-13,4.045499801635742,4.044431589872779,4.069499969482422
2023-03-14,4.069499969482422,4.068586825694286,4.010499954223633
2023-03-15,4.010499954223633,4.014078289193581,3.8564999103546143
2023-03-16,3.8564999103546143,3.8672751336319244,3.885499954223633
2023-03-17,3.885499954223633,3.884271895222529,3.9135000705718994
2023-03-20,3.9135000705718994,3.90830109095716,3.975500106811523
2023-03-21,3.975500106811523,3.968550345706376,4.018499851226807
2023-03-22,4.018499851226807,4.015252059515199,4.06850004196167
2023-03-23,4.06850004196167,4.065298188387587,4.145999908447266
2023-03-24,4.145999908447266,4.1410508618732935,4.101500034332275
2023-03-27,4.101500034332275,4.104535686487254,4.104499816894531
2023-03-28,4.104499816894531,4.1058337579793855,4.111999988555908
2023-03-29,4.111999988555908,4.111560835225225,4.114999771118164
2023-03-30,4.114999771118164,4.113563710884522,4.090499877929688
2023-03-31,4.090499877929688,4.091771466293616,4.104499816894531
2023-04-03,4.104499816894531,4.103385729798134,4.059500217437744
2023-04-04,4.059500217437744,4.061728701379078,3.983500003814697
2023-04-05,3.983500003814697,3.9884853702953604,3.997999906539917
2023-04-06,3.997999906539917,3.9969690459186706,4.026000022888184
2023-04-10,4.026000022888184,4.021929863896373,3.986500024795532
2023-04-11,3.986500024795532,3.9875662404128813,4.024499893188477
2023-04-12,4.024499893188477,4.022328032843059,4.084499835968018
2023-04-13,4.084499835968018,4.079423836923591,4.124000072479248
2023-04-14,4.124000072479248,4.119999648087952,4.107500076293945
2023-04-17,4.107500076293945,4.109081121442966,4.065999984741211
2023-04-18,4.065999984741211,4.069907220606819,4.089499950408936
2023-04-19,4.089499950408936,4.088251275892561,4.072000026702881
2023-04-20,4.072000026702881,4.0718626459937335,4.021999835968018
2023-04-21,4.021999835968018,4.0248789595255055,3.9800000190734863
2023-04-24,3.9800000190734863,3.983138515470311,3.953000068664551
2023-04-25,3.953000068664551,3.9541243104028294,3.845999956130981
2023-04-26,3.845999956130981,3.8521034481465635,3.849999904632568
2023-04-27,3.849999904632568,3.8496146119354093,3.864500045776367
2023-04-28,3.864500045776367,3.8616332679809298,3.869999885559082
2023-05-01,3.869999885559082,3.867746835775356,3.9170000553131104
2023-05-02,3.9170000553131104,3.9136594734023182,3.848000049591065
2023-05-03,3.848000049591065,3.8522867639853344,3.8315000534057617
2023-05-04,3.8315000534057617,3.833667469536489,3.849999904632568
2023-05-05,3.849999904632568,3.8485495467417046,3.871500015258789
2023-05-08,3.871500015258789,3.868414974394765,3.9179999828338623
2023-05-09,3.9179999828338623,3.914283918554405,3.888999938964844
2023-05-10,3.888999938964844,3.8907954428272205,3.828000068664551
2023-05-11,3.828000068664551,3.833036141604934,3.697499990463257
2023-05-12,3.697499990463257,3.707065602466915,3.7165000438690186
2023-05-15,3.7165000438690186,3.715217504428478,3.737499952316284
2023-05-16,3.737499952316284,3.7333634095982595,3.6545000076293945
2023-05-17,3.6545000076293945,3.6580895604465744,3.743000030517578
2023-05-18,3.743000030517578,3.73797073422083,3.68149995803833
2023-05-19,3.68149995803833,3.6839450900144963,3.722500085830689
2023-05-22,3.722500085830689,3.719851300738441,3.674000024795532
2023-05-23,3.674000024795532,3.677217350365632,3.641499996185303
2023-05-24,3.641499996185303,3.6435527702594435,3.553499937057495
2023-05-25,3.553499937057495,3.559609243528005,3.5804998874664307
2023-05-26,3.5804998874664307,3.5783433774398423,3.673500061035156
2023-05-30,3.673500061035156,3.665203872162156,3.6579999923706055
2023-05-31,3.6579999923706055,3.6569977458266623,3.63100004196167
2023-06-01,3.63100004196167,3.6341945439842065,3.7065000534057617
2023-06-02,3.7065000534057617,3.7025126406149695,3.722500085830689
2023-06-05,3.722500085830689,3.7199021921132274,3.762500047683716
2023-06-06,3.762500047683716,3.7597963840087236,3.766999959945679
2023-06-07,3.766999959945679,3.7672798337118065,3.754499912261963
2023-06-08,3.754499912261963,3.7556873264673127,3.796499967575073
2023-06-09,3.796499967575073,3.794062276258506,3.7890000343322754
2023-06-12,3.7890000343322754,3.7887182644689026,3.750499963760376
2023-06-13,3.750499963760376,3.753171448584239,3.828500032424927
2023-06-14,3.828500032424927,3.8237116079862736,3.865999937057495
2023-06-15,3.865999937057495,3.8617782653738284,3.8965001106262207
2023-06-16,3.8965001106262207,3.8940445687890417,3.884500026702881
2023-06-20,3.884500026702881,3.886242095566012,3.878499984741211
2023-06-21,3.878499984741211,3.879566792550834,3.91100001335144
2023-06-22,3.91100001335144,3.9087589900739403,3.888499975204468
2023-06-23,3.888499975204468,3.889137455409307,3.805999994277954
2023-06-26,3.805999994277954,3.811795490189937,3.786499977111816
2023-06-27,3.786499977111816,3.788539301149122,3.7815001010894775
2023-06-28,3.7815001010894775,3.7805293947493763,3.7204999923706055
2023-06-29,3.7204999923706055,3.72312289675755,3.677500009536743
2023-06-30,3.677500009536743,3.6804928008343225,3.740999937057495
2023-07-03,3.740999937057495,3.7360483078290825,3.7790000438690186
2023-07-05,3.7790000438690186,3.77414505295973,3.753499984741211
2023-07-06,3.753499984741211,3.7547508656305997,3.7200000286102295
2023-07-07,3.7200000286102295,3.7236370444542173,3.766999959945679
2023-07-10,3.766999959945679,3.764087804029411,3.7715001106262207
2023-07-11,3.7715001106262207,3.7697378363414034,3.753499984741211
2023-07-12,3.753499984741211,3.7545068432003426,3.8420000076293945
2023-07-13,3.8420000076293945,3.8364862007729967,3.929500102996826
2023-07-14,3.929500102996826,3.9220586213701116,3.921999931335449
2023-07-17,3.921999931335449,3.922069443328021,3.8320000171661377
2023-07-18,3.8320000171661377,3.8401059045807546,3.815999984741211
2023-07-19,3.815999984741211,3.818893082922139,3.799499988555908
2023-07-20,3.799499988555908,3.799383979888059,3.817500114440918
2023-07-21,3.817500114440918,3.8146581776958755,3.802999973297119
2023-07-24,3.802999973297119,3.803083306487896,3.8405001163482666
2023-07-25,3.8405001163482666,3.8377420720599473,3.901999950408936
2023-07-26,3.901999950408936,3.8971431814576976,3.890500068664551
2023-07-27,3.890500068664551,3.890493604704269,3.8635001182556152
2023-07-28,3.8635001182556152,3.866364185380806,3.9170000553131104
2023-07-31,3.9170000553131104,3.9140429494469977,3.994499921798706
2023-08-01,3.994499921798706,3.987703153156534,3.8935000896453857
2023-08-02,3.8935000896453857,3.8993212601806126,3.827500104904175
2023-08-03,3.827500104904175,3.8342867882939817,3.875999927520752
2023-08-04,3.875999927520752,3.87303004644883,3.8450000286102295
2023-08-07,3.8450000286102295,3.8440640025724493,3.812999963760376
2023-08-08,3.812999963760376,3.814764313578189,3.747999906539917
2023-08-09,3.747999906539917,3.752808440723995,3.767499923706055
2023-08-10,3.767499923706055,3.765781837703201,3.750999927520752
2023-08-11,3.750999927520752,3.750468910354211,3.714499950408936
2023-08-14,3.714499950408936,3.7161872221310817,3.724499940872192
2023-08-15,3.724499940872192,3.7240724616574545,3.661499977111816
2023-08-16,3.661499977111816,3.664721134714464,3.65149998664856
2023-08-17,3.65149998664856,3.652195268790126,3.685499906539917
2023-08-18,3.685499906539917,3.6824720413952874,3.6989998817443848
2023-08-21,3.6989998817443848,3.696358695547588,3.711999893188477
2023-08-22,3.711999893188477,3.7109422322159324,3.750499963760376
2023-08-23,3.750499963760376,3.7481322822184358,3.803499937057495
2023-08-24,3.803499937057495,3.7994885213662535,3.767499923706055
2023-08-25,3.767499923706055,3.7696836200554413,3.759999990463257
2023-08-28,3.759999990463257,3.7617988776553886,3.753999948501587
2023-08-29,3.753999948501587,3.7545774608381626,3.7929999828338623
2023-08-30,3.7929999828338623,3.7894355176931116,3.785000085830689
2023-08-31,3.785000085830689,3.784594230790975,3.7725000381469727
2023-09-01,3.7725000381469727,3.7734702245995537,3.8125
2023-09-05,3.8125,3.810079967447552,3.811000108718872
2023-09-06,3.811000108718872,3.8100382768503995,3.748500108718872
2023-09-07,3.748500108718872,3.752678330821177,3.7260000705718994
2023-09-08,3.7260000705718994,3.728497732614677,3.680500030517578
2023-09-11,3.680500030517578,3.6828222830510433,3.7699999809265137
2023-09-12,3.7699999809265137,3.762847688670222,3.752000093460083
2023-09-13,3.752000093460083,3.751039802371227,3.75600004196167
2023-09-14,3.75600004196167,3.7559563660348183,3.7825000286102295
2023-09-15,3.7825000286102295,3.781552595987001,3.763499975204468
2023-09-18,3.763499975204468,3.7639816191897544,3.741499900817871
2023-09-19,3.741499900817871,3.743300555310653,3.71399998664856
2023-09-20,3.71399998664856,3.716047399053873,3.746500015258789
2023-09-21,3.746500015258789,3.743797903175426,3.6665000915527344
2023-09-22,3.6665000915527344,3.6706621601391474,3.6654999256134033
2023-09-25,3.6654999256134033,3.6662040891540504,3.649499893188477
2023-09-26,3.649499893188477,3.6499881571844446,3.625
2023-09-27,3.625,3.6254475919665397,3.627000093460083
2023-09-28,3.627000093460083,3.6267711781603005,3.694499969482422
2023-09-29,3.694499969482422,3.6891214866096025,3.7260000705718994
2023-10-02,3.7260000705718994,3.7224907435930845,3.631999969482422
2023-10-03,3.631999969482422,3.638572583823228,3.615499973297119
2023-10-04,3.615499973297119,3.6188646558405217,3.5840001106262207
2023-10-05,3.5840001106262207,3.5855831568814454,3.546999931335449
2023-10-06,3.546999931335449,3.548148783468644,3.624500036239624
2023-10-09,3.624500036239624,3.618843879911026,3.642499923706055
2023-10-10,3.642499923706055,3.639301004267771,3.631999969482422
2023-10-11,3.631999969482422,3.6326596734714633,3.614000082015991
2023-10-12,3.614000082015991,3.616577974105182,3.594000101089477
2023-10-13,3.594000101089477,3.5955600411257134,3.5799999237060547
2023-10-16,3.5799999237060547,3.58062665406567,3.586999893188477
2023-10-17,3.586999893188477,3.5860015887785766,3.575500011444092
2023-10-18,3.575500011444092,3.575557184272613,3.5820000171661377
2023-10-19,3.5820000171661377,3.58137261660157,3.5915000438690186
2023-10-20,3.5915000438690186,3.5905573884318125,3.5420000553131104
2023-10-23,3.5420000553131104,3.5449606530630073,3.572999954223633
2023-10-24,3.572999954223633,3.5714836915217236,3.609999895095825
2023-10-25,3.609999895095825,3.606491588567275,3.572000026702881
2023-10-26,3.572000026702881,3.573567767254612,3.56850004196167
2023-10-27,3.56850004196167,3.5698652805639233,3.634000062942505
2023-10-30,3.634000062942505,3.629467430395485,3.649499893188477
2023-10-31,3.649499893188477,3.646835290140384,3.641499996185303
2023-11-01,3.641499996185303,3.6423201818595525,3.6449999809265137
2023-11-02,3.6449999809265137,3.645770825069709,3.6670000553131104
2023-11-03,3.6670000553131104,3.6653503498528823,3.674499988555908
2023-11-06,3.674499988555908,3.673395027530793,3.7095000743865967
2023-11-07,3.7095000743865967,3.7070503890998765,3.670000076293945
2023-11-08,3.670000076293945,3.67240818387418,3.628000020980835
2023-11-09,3.628000020980835,3.631540463809057,3.634999990463257
2023-11-10,3.634999990463257,3.6348420401940684,3.5834999084472656
2023-11-13,3.5834999084472656,3.5856475633308342,3.662499904632568
2023-11-14,3.662499904632568,3.6569323718608246,3.682499885559082
2023-11-15,3.682499885559082,3.679459511969057,3.7174999713897705
2023-11-16,3.7174999713897705,3.7147511998531297,3.704499959945679
2023-11-17,3.704499959945679,3.7061221175625643,3.737499952316284
2023-11-20,3.737499952316284,3.7358176651079322,3.8125
2023-11-21,3.8125,3.8069995876148917,3.814500093460083
2023-11-22,3.814500093460083,3.813313588276734,3.766499996185303
2023-11-23,3.766499996185303,3.7707461067551438,3.7790000438690186
2023-11-24,3.7790000438690186,3.779512764741526,3.796499967575073
2023-11-27,3.796499967575073,3.7943039040835944,3.762500047683716
2023-11-28,3.762500047683716,3.7637217195056074,3.8010001182556152
2023-11-29,3.8010001182556152,3.798819896177455,3.78600001335144
2023-11-30,3.78600001335144,3.7861008765351603,3.828999996185303
2023-12-01,3.828999996185303,3.8258194737362032,3.908999919891357
2023-12-04,3.908999919891357,3.9029854812203326,3.820499897003174
2023-12-05,3.820499897003174,3.8254260904344846,3.7725000381469727
2023-12-06,3.7725000381469727,3.7779521147485084,3.7165000438690186
2023-12-07,3.7165000438690186,3.720706705506047,3.784499883651733
2023-12-08,3.784499883651733,3.7783622762844034,3.819999933242798
2023-12-11,3.819999933242798,3.8150537787188763,3.7799999713897705
2023-12-12,3.7799999713897705,3.7819120425874417,3.78600001335144
2023-12-13,3.78600001335144,3.7871899419688617,3.78600001335144
2023-12-14,3.78600001335144,3.7857181842734784,3.888499975204468
2023-12-15,3.888499975204468,3.880583811067249,3.884999990463257
2023-12-18,3.884999990463257,3.88368751520873,3.848000049591065
2023-12-19,3.848000049591065,3.8513277795392415,3.8959999084472656
2023-12-20,3.8959999084472656,3.8943014279062047,3.90149998664856
2023-12-21,3.90149998664856,3.899691552298078,3.908499956130981
2023-12-22,3.908499956130981,3.907555220996167,3.8954999446868896
2023-12-26,3.8954999446868896,3.896684475745134,3.8954999446868896
2023-12-27,3.8954999446868896,3.8954396134170746,3.94350004196167
2023-12-28,3.94350004196167,3.9397790794753127,3.913000106811523
2023-12-29,3.913000106811523,3.9138856909427373,3.880500078201294
