,nc,ar,y
2023-03-22,1926.5999755859373,1926.9079304137006,1946.800048828125
2023-03-23,1919.0,1919.2588696748996,1993.800048828125
2023-03-24,1969.800048828125,1969.9022710052013,1982.0999755859373
2023-03-27,1979.199951171875,1979.3530954239584,1952.4000244140625
2023-03-28,1938.0,1939.382255107489,1972.4000244140625
2023-03-29,1946.800048828125,1946.9751022831713,1966.0999755859373
2023-03-30,1993.800048828125,1993.5087538590433,1980.300048828125
2023-03-31,1982.0999755859373,1983.1311370761043,1969.0
2023-04-03,1952.4000244140625,1953.4964969346038,1983.9000244140625
2023-04-04,1972.4000244140625,1972.3311887277866,2022.199951171875
2023-04-05,1966.0999755859373,1966.7249361120503,2020.9000244140625
2023-04-06,1980.300048828125,1981.0486652368554,2011.9000244140625
2023-04-10,1969.0,1969.5021330664058,1989.0999755859373
2023-04-11,1983.9000244140625,1984.412972147536,2004.800048828125
2023-04-12,2022.199951171875,2022.0320455778065,2010.9000244140625
2023-04-13,2020.9000244140625,2021.5150451221318,2041.300048828125
2023-04-14,2011.9000244140625,2012.5461992916605,2002.199951171875
2023-04-17,1989.0999755859373,1989.6104021886904,1994.199951171875
2023-04-18,2004.800048828125,2005.1561179317764,2007.4000244140625
2023-04-19,2010.9000244140625,2011.3116718738204,1995.199951171875
2023-04-20,2041.300048828125,2041.6531820363502,2007.5999755859373
2023-04-21,2002.199951171875,2003.2852142673623,1979.5
2023-04-24,1994.199951171875,1995.209995285231,1989.0999755859373
2023-04-25,2007.4000244140625,2007.5134230986628,1994.0
2023-04-26,1995.199951171875,1996.2557164170225,1985.699951171875
2023-04-27,2007.5999755859373,2008.2814801684399,1989.9000244140625
2023-04-28,1979.5,1980.4198223627932,1990.0999755859373
2023-05-01,1989.0999755859373,1989.8916078849045,1983.4000244140625
2023-05-02,1994.0,1994.391385531003,2014.300048828125
2023-05-03,1985.699951171875,1986.7643283547566,2028.5999755859373
2023-05-04,1989.9000244140625,1990.5431644464911,2048.0
2023-05-05,1990.0999755859373,1990.7297350880199,2017.4000244140625
2023-05-08,1983.4000244140625,1984.2935650242882,2026.300048828125
2023-05-09,2014.300048828125,2014.5654691723316,2036.199951171875
2023-05-10,2028.5999755859373,2028.9864490391733,2030.5
2023-05-11,2048.0,2048.5864853690755,2014.699951171875
2023-05-12,2017.4000244140625,2018.3176985353418,2014.5
2023-05-15,2026.300048828125,2026.9157844512577,2018.0
2023-05-16,2036.199951171875,2036.4041877936247,1988.4000244140625
2023-05-17,2030.5,2031.469952052329,1980.699951171875
2023-05-18,2014.699951171875,2015.5933055379382,1956.5
2023-05-19,2014.5,2015.1135561981957,1978.699951171875
2023-05-22,2018.0,2018.60618402864,1974.800048828125
2023-05-23,1988.4000244140625,1989.639425089434,1972.4000244140625
2023-05-24,1980.699951171875,1981.6374378872106,1962.800048828125
2023-05-25,1956.5,1957.4440598213653,1943.0999755859373
2023-05-26,1978.699951171875,1979.3543405983075,1944.0999755859373
2023-05-30,1974.800048828125,1975.4918207259582,1958.0
2023-05-31,1972.4000244140625,1973.4979196279403,1963.9000244140625
2023-06-01,1962.800048828125,1963.550965786019,1978.0
2023-06-02,1943.0999755859373,1944.2057876842237,1952.4000244140625
2023-06-05,1944.0999755859373,1944.8948237589966,1958.0
2023-06-06,1958.0,1958.5520810549535,1965.5
2023-06-07,1963.9000244140625,1964.7148225441613,1942.699951171875
2023-06-08,1978.0,1978.6363954589638,1963.5999755859373
2023-06-09,1952.4000244140625,1953.4594394116575,1962.199951171875
2023-06-12,1958.0,1958.8042743216397,1955.300048828125
2023-06-13,1965.5,1965.931116668333,1944.5999755859373
2023-06-14,1942.699951171875,1944.0035244421779,1955.300048828125
2023-06-15,1963.5999755859373,1964.1487323699564,1957.800048828125
2023-06-16,1962.199951171875,1962.7865222763164,1958.4000244140625
2023-06-20,1955.300048828125,1956.4609922966401,1935.5
2023-06-21,1944.5999755859373,1945.4222580761177,1933.300048828125
2023-06-22,1955.300048828125,1955.7950639882029,1912.699951171875
2023-06-23,1957.800048828125,1958.380056050156,1919.0999755859373
2023-06-26,1958.4000244140625,1959.1659429034505,1923.699951171875
2023-06-27,1935.5,1936.4420032938185,1914.0
2023-06-28,1933.300048828125,1934.0476518587607,1912.300048828125
2023-06-29,1912.699951171875,1913.579213939533,1909.199951171875
2023-06-30,1919.0999755859373,1919.8969195856948,1921.0999755859373
2023-07-03,1923.699951171875,1924.2249001642172,1921.699951171875
2023-07-05,1914.0,1915.0139704267585,1919.5999755859373
2023-07-06,1912.300048828125,1913.0427986287323,1908.699951171875
2023-07-07,1909.199951171875,1909.8850574759297,1926.199951171875
2023-07-10,1921.0999755859373,1921.6996453053357,1925.0
2023-07-11,1921.699951171875,1922.3664552783623,1931.300048828125
2023-07-12,1919.5999755859373,1920.4216803145669,1956.199951171875
2023-07-13,1908.699951171875,1909.5027815328635,1959.199951171875
2023-07-14,1926.199951171875,1926.6571754064169,1960.0999755859373
2023-07-17,1925.0,1925.6351325788219,1952.4000244140625
2023-07-18,1931.300048828125,1932.074468238981,1977.199951171875
2023-07-19,1956.199951171875,1956.3630720871377,1977.5
2023-07-20,1959.199951171875,1959.7997171105228,1968.300048828125
2023-07-21,1960.0999755859373,1960.8226219816843,1964.300048828125
2023-07-24,1952.4000244140625,1952.9992653213246,1960.300048828125
2023-07-25,1977.199951171875,1977.4574753132683,1962.0999755859373
2023-07-26,1977.5,1978.004631441322,1968.9000244140625
2023-07-27,1968.300048828125,1969.233055604601,1945.4000244140625
2023-07-28,1964.300048828125,1964.8354098789773,1960.4000244140625
2023-07-31,1960.300048828125,1960.9430997121065,1970.5
2023-08-01,1962.0999755859373,1962.750351211273,1940.699951171875
2023-08-02,1968.9000244140625,1969.4247239555725,1937.4000244140625
2023-08-03,1945.4000244140625,1946.4030271880515,1932.0
2023-08-04,1960.4000244140625,1960.8916669472628,1939.5999755859373
2023-08-07,1970.5,1970.771909882175,1933.5
2023-08-08,1940.699951171875,1941.9904226866952,1924.0999755859373
2023-08-09,1937.4000244140625,1938.1243768582658,1915.4000244140625
2023-08-10,1932.0,1932.53027746,1914.4000244140625
2023-08-11,1939.5999755859373,1940.3461745029638,1912.9000244140625
2023-08-14,1933.5,1934.235663758263,1910.5999755859373
2023-08-15,1924.0999755859373,1925.006014024924,1902.5
2023-08-16,1915.4000244140625,1916.156182183712,1896.0999755859373
2023-08-17,1914.4000244140625,1915.1215925874615,1884.0999755859373
2023-08-18,1912.9000244140625,1913.6416612358557,1886.0999755859373
2023-08-21,1910.5999755859373,1911.3945001381092,1893.300048828125
2023-08-22,1902.5,1903.2244098479457,1896.4000244140625
2023-08-23,1896.0999755859373,1896.8188282986812,1918.5
2023-08-24,1884.0999755859373,1884.8828223055302,1918.199951171875
2023-08-25,1886.0999755859373,1886.7420621135411,1911.0999755859373
2023-08-28,1893.300048828125,1893.7921665966026,1917.9000244140625
2023-08-29,1896.4000244140625,1897.05538996254,1936.5
2023-08-30,1918.5,1918.8049209138176,1944.300048828125
2023-08-31,1918.199951171875,1918.7275993637272,1938.199951171875
2023-09-01,1911.0999755859373,1911.908917580731,1939.800048828125
2023-09-05,1917.9000244140625,1918.261874203154,1926.199951171875
2023-09-06,1936.5,1936.7467094319604,1918.0999755859373
2023-09-07,1944.300048828125,1944.793086865909,1917.5
2023-09-08,1938.199951171875,1938.8938990457405,1918.4000244140625
2023-09-11,1939.800048828125,1940.2671902196487,1923.300048828125
2023-09-12,1926.199951171875,1926.8729020514402,1911.300048828125
2023-09-13,1918.0999755859373,1918.8674661315454,1909.0999755859373
2023-09-14,1917.5,1918.01814888478,1910.0
2023-09-15,1918.4000244140625,1919.0118455462264,1923.699951171875
2023-09-18,1923.300048828125,1923.8568297097117,1931.5
2023-09-19,1911.300048828125,1912.0642462902656,1932.0
2023-09-20,1909.0999755859373,1909.7740672118234,1945.5999755859373
2023-09-21,1910.0,1910.498700140577,1919.199951171875
2023-09-22,1923.699951171875,1924.1597331669325,1925.4000244140625
2023-09-25,1931.5,1931.9619987855917,1916.5999755859373
2023-09-26,1932.0,1932.6281442252407,1900.4000244140625
2023-09-27,1945.5999755859373,1945.9195520193086,1871.5999755859373
2023-09-28,1919.199951171875,1920.0849196361644,1860.4000244140625
2023-09-29,1925.4000244140625,1926.020465174553,1848.0999755859373
2023-10-02,1916.5999755859373,1917.0683391653163,1830.0
2023-10-03,1900.4000244140625,1901.4637041171588,1824.5999755859373
2023-10-04,1871.5999755859373,1872.6017685306394,1818.5
2023-10-05,1860.4000244140625,1861.2518625020116,1816.5999755859373
2023-10-06,1848.0999755859373,1848.9284730667569,1830.199951171875
2023-10-09,1830.0,1831.1170454293656,1849.5
2023-10-10,1824.5999755859373,1825.4460867888693,1861.0
2023-10-11,1818.5,1819.3160590528623,1872.800048828125
2023-10-12,1816.5999755859373,1817.4732881557584,1869.300048828125
2023-10-13,1830.199951171875,1830.7469389489975,1927.4000244140625
2023-10-16,1849.5,1849.9406261302338,1921.0999755859373
2023-10-17,1861.0,1861.5870289866184,1922.699951171875
2023-10-18,1872.800048828125,1873.3103841534994,1955.300048828125
2023-10-19,1869.300048828125,1869.9432462230327,1968.4000244140625
2023-10-20,1927.4000244140625,1927.3648083725627,1982.5
2023-10-23,1921.0999755859373,1921.7093303968413,1976.300048828125
2023-10-24,1922.699951171875,1923.7260613711494,1975.0
2023-10-25,1955.300048828125,1955.0989043661175,1984.0999755859373
2023-10-26,1968.4000244140625,1968.852597328765,1987.199951171875
2023-10-27,1982.5,1983.0874427433248,1988.5999755859373
2023-10-30,1976.300048828125,1976.7951506038369,1996.199951171875
2023-10-31,1975.0,1975.557328703493,1985.199951171875
2023-11-01,1984.0999755859373,1984.3795559908988,1978.800048828125
2023-11-02,1987.199951171875,1987.6991446972722,1985.5999755859373
2023-11-03,1988.5999755859373,1989.1585243248398,1991.5
2023-11-06,1996.199951171875,1996.5726636707789,1981.5999755859373
2023-11-07,1985.199951171875,1985.8217767645579,1966.800048828125
2023-11-08,1978.800048828125,1979.427248152066,1951.5
2023-11-09,1985.5999755859373,1985.9047817799883,1964.199951171875
2023-11-10,1991.5,1991.9515127845764,1932.5999755859373
2023-11-13,1981.5999755859373,1982.3086727561658,1945.5
2023-11-14,1966.800048828125,1967.4962124910112,1961.800048828125
2023-11-15,1951.5,1952.1193200065836,1960.0999755859373
2023-11-16,1964.199951171875,1964.545056096786,1983.9000244140625
2023-11-17,1932.5999755859373,1933.5196601433845,1981.5999755859373
2023-11-20,1945.5,1946.104491751272,1977.699951171875
2023-11-21,1961.800048828125,1961.9046824512243,1999.300048828125
2023-11-22,1960.0999755859373,1961.0008030965182,1991.4000244140625
2023-11-24,1983.9000244140625,1984.2568440842297,2002.199951171875
2023-11-27,1981.5999755859373,1982.0994923268831,2011.800048828125
2023-11-28,1977.699951171875,1978.4859940274737,2039.699951171875
2023-11-29,1999.300048828125,1999.4379366391872,2047.0999755859373
2023-11-30,1991.4000244140625,1992.0216584160314,2038.0999755859373
2023-12-01,2002.199951171875,2002.7843814145663,2071.0
2023-12-04,2011.800048828125,2012.0296619831572,2024.0999755859373
2023-12-05,2039.699951171875,2040.014149891004,2018.5
2023-12-06,2047.0999755859373,2047.5237208355406,2030.5
2023-12-07,2038.0999755859373,2038.8240317809052,2029.9000244140625
2023-12-08,2071.0,2070.9498226534006,1998.300048828125
2023-12-11,2024.0999755859373,2024.977586572537,1978.0
2023-12-12,2018.5,2019.272157993763,1977.800048828125
2023-12-13,2030.5,2030.2776706176119,1982.300048828125
2023-12-14,2029.9000244140625,2030.5987007739477,2030.199951171875
2023-12-15,1998.300048828125,1999.254398564947,2021.0999755859373
2023-12-18,1978.0,1978.6306228189803,2026.300048828125
2023-12-19,1977.800048828125,1978.0701748859717,2038.4000244140625
2023-12-20,1982.300048828125,1982.8699895456025,2034.5
2023-12-21,2030.199951171875,2030.3755256564218,2039.0999755859373
2023-12-22,2021.0999755859373,2021.8714969106645,2057.10009765625
2023-12-26,2026.300048828125,2027.1564028553762,2058.199951171875
2023-12-27,2038.4000244140625,2038.4565714813575,2081.89990234375
2023-12-28,2034.5,2035.1858801465887,2073.89990234375
2023-12-29,2039.0999755859373,2039.640335253494,2062.39990234375
