target_date,origin_date,actual,origin_price,q05,q10,q25,q50,q75,q90,q95
2023-04-17,2023-04-14,4.065999984741211,4.107500076293945,4.012597560882568,4.012597560882568,4.050476551055908,4.089738845825195,4.129761695861816,4.163753509521484,4.163753509521484
2023-04-18,2023-04-17,4.089499950408936,4.065999984741211,3.97792911529541,3.97792911529541,4.016512393951416,4.056465148925781,4.097972869873047,4.133646488189697,4.133646488189697
2023-04-19,2023-04-18,4.072000026702881,4.089499950408936,4.001972198486328,4.001972198486328,4.039842128753662,4.079838752746582,4.121730327606201,4.158480167388916,4.158480167388916
2023-04-20,2023-04-19,4.021999835968018,4.072000026702881,3.9973130226135254,3.9973130226135254,4.035130500793457,4.074016571044922,4.114194869995117,4.149358749389648,4.149358749389648
2023-04-21,2023-04-20,3.9800000190734863,4.021999835968018,3.940009355545044,3.940009355545044,3.9779748916625977,4.017918586730957,4.0604987144470215,4.098028182983398,4.098028182983398
2023-04-24,2023-04-21,3.953000068664551,3.9800000190734863,3.9070374965667725,3.9070374965667725,3.9445109367370605,3.98361873626709,4.026094913482666,4.063351631164551,4.063351631164551
2023-04-25,2023-04-24,3.845999956130981,3.953000068664551,3.8833930492401123,3.8833930492401123,3.921287775039673,3.9606025218963623,4.0036139488220215,4.041331768035889,4.041331768035889
2023-04-26,2023-04-25,3.849999904632568,3.845999956130981,3.765137195587158,3.765137195587158,3.810844898223877,3.8596177101135254,3.913565158843994,3.9619195461273193,3.9619195461273193
2023-04-27,2023-04-26,3.864500045776367,3.849999904632568,3.776076078414917,3.776076078414917,3.818711996078491,3.8633172512054443,3.9125795364379883,3.9565606117248535,3.9565606117248535
2023-04-28,2023-04-27,3.869999885559082,3.864500045776367,3.7852365970611572,3.7852365970611572,3.827726364135742,3.8719606399536133,3.92051362991333,3.9636282920837402,3.9636282920837402
2023-05-01,2023-04-28,3.9170000553131104,3.869999885559082,3.7877609729766846,3.7877609729766846,3.8297152519226074,3.873533010482788,3.9213664531707764,3.963517427444458,3.963517427444458
2023-05-02,2023-05-01,3.848000049591065,3.9170000553131104,3.834437847137451,3.834437847137451,3.878627300262451,3.923875570297241,3.9712047576904297,4.0123209953308105,4.0123209953308105
2023-05-03,2023-05-02,3.8315000534057617,3.848000049591065,3.7447478771209717,3.7447478771209717,3.791212558746338,3.83819842338562,3.888450860977173,3.9338269233703613,3.9338269233703613
2023-05-04,2023-05-03,3.849999904632568,3.8315000534057617,3.721076250076294,3.721076250076294,3.7675793170928955,3.814858913421631,3.8656482696533203,3.912005662918091,3.912005662918091
2023-05-05,2023-05-04,3.871500015258789,3.849999904632568,3.75213623046875,3.75213623046875,3.7938246726989746,3.837325096130371,3.8840560913085938,3.9252023696899414,3.9252023696899414
2023-05-08,2023-05-05,3.9179999828338623,3.871500015258789,3.7831549644470215,3.7831549644470215,3.8231279850006104,3.865752935409546,3.9110233783721924,3.94985294342041,3.94985294342041
2023-05-09,2023-05-08,3.888999938964844,3.9179999828338623,3.828019380569458,3.828019380569458,3.8667218685150146,3.9073679447174072,3.94972562789917,3.9853663444519043,3.9853663444519043
2023-05-10,2023-05-09,3.828000068664551,3.888999938964844,3.7953736782073975,3.7953736782073975,3.8340601921081543,3.8741295337677,3.916823625564575,3.9530835151672363,3.9530835151672363
2023-05-11,2023-05-10,3.697499990463257,3.828000068664551,3.732443332672119,3.732443332672119,3.7750024795532227,3.81901478767395,3.8667187690734863,3.9085631370544434,3.9085631370544434
2023-05-12,2023-05-11,3.7165000438690186,3.697499990463257,3.5892622470855713,3.5892622470855713,3.6424145698547363,3.697209596633911,3.756298303604126,3.809202194213867,3.809202194213867
2023-05-15,2023-05-12,3.737499952316284,3.7165000438690186,3.627413272857666,3.627413272857666,3.6746082305908203,3.723792552947998,3.776132106781006,3.821146249771118,3.821146249771118
2023-05-16,2023-05-15,3.6545000076293945,3.737499952316284,3.659120559692383,3.659120559692383,3.7014095783233643,3.7454943656921387,3.7921090126037598,3.8308417797088623,3.8308417797088623
2023-05-17,2023-05-16,3.743000030517578,3.6545000076293945,3.563009262084961,3.563009262084961,3.608105182647705,3.654905319213867,3.705211639404297,3.7473487854003906,3.7473487854003906
2023-05-18,2023-05-17,3.68149995803833,3.743000030517578,3.6533424854278564,3.6533424854278564,3.69589900970459,3.7407479286193848,3.7878897190093994,3.826333522796631,3.826333522796631
