target_date,origin_date,actual,origin_price,q05,q10,q25,q50,q75,q90,q95
2023-05-30,2023-05-26,1958.0,1944.0999755859373,1924.5626220703125,1924.5626220703125,1936.7481689453125,1950.43896484375,1965.26416015625,1978.6690673828125,1978.6690673828125
2023-05-31,2023-05-30,1963.9000244140625,1958.0,1939.2286376953125,1939.2286376953125,1951.3583984375,1965.560791015625,1980.921142578125,1995.193115234375,1995.193115234375
2023-06-01,2023-05-31,1978.0,1963.9000244140625,1948.65087890625,1948.65087890625,1960.296142578125,1973.8253173828125,1988.4395751953125,2002.02392578125,2002.02392578125
2023-06-02,2023-06-01,1952.4000244140625,1978.0,1964.79296875,1964.79296875,1976.32421875,1989.6829833984375,2003.9100341796875,2017.2789306640625,2017.2789306640625
2023-06-05,2023-06-02,1958.0,1952.4000244140625,1931.79638671875,1931.79638671875,1943.5,1956.8770751953125,1971.4892578125,1985.175537109375,1985.175537109375
2023-06-06,2023-06-05,1965.5,1958.0,1937.803466796875,1937.803466796875,1949.1217041015625,1962.05224609375,1976.23291015625,1989.72998046875,1989.72998046875
2023-06-07,2023-06-06,1942.699951171875,1965.5,1946.0233154296875,1946.0233154296875,1957.5994873046875,1970.6561279296875,1984.865234375,1998.4166259765625,1998.4166259765625
2023-06-08,2023-06-07,1963.5999755859373,1942.699951171875,1925.8614501953125,1925.8614501953125,1937.93603515625,1951.1131591796875,1965.5791015625,1979.4505615234375,1979.4505615234375
2023-06-09,2023-06-08,1962.199951171875,1963.5999755859373,1943.3963623046875,1943.3963623046875,1954.98095703125,1967.7586669921875,1981.5384521484375,1994.5494384765625,1994.5494384765625
2023-06-12,2023-06-09,1955.300048828125,1962.199951171875,1945.49267578125,1945.49267578125,1956.181884765625,1967.9486083984375,1980.6806640625,1992.41845703125,1992.41845703125
2023-06-13,2023-06-12,1944.5999755859373,1955.300048828125,1943.51611328125,1943.51611328125,1953.531982421875,1964.455078125,1976.455078125,1987.28955078125,1987.28955078125
2023-06-14,2023-06-13,1955.300048828125,1944.5999755859373,1931.1973876953125,1931.1973876953125,1941.6634521484375,1952.747802734375,1964.878662109375,1975.76611328125,1975.76611328125
2023-06-15,2023-06-14,1957.800048828125,1955.300048828125,1939.7635498046875,1939.7635498046875,1950.025390625,1961.02685546875,1972.935302734375,1983.570556640625,1983.570556640625
2023-06-16,2023-06-15,1958.4000244140625,1957.800048828125,1941.3375244140625,1941.3375244140625,1950.322509765625,1960.1026611328125,1970.8441162109375,1980.38134765625,1980.38134765625
